timestamp,git_sha,case,lang,median_s,rss_bytes,bin_bytes,alloc_count,cycles,instructions
2026-08-30T10:25:46Z,a6e0546f,collatz,c,0.09,1458176,33432
2026-08-30T10:25:46Z,a6e0546f,collatz,go,0.13,4325376,2429874
2026-08-30T10:25:46Z,a6e0546f,alloc,bit,0.84,6225920,253554
2026-08-30T10:25:46Z,a6e0546f,alloc,c,0.16,1720320,33512
2026-08-30T10:25:46Z,a6e0546f,alloc,go,0.08,11157504,2446850
2026-08-30T10:25:46Z,a6e0546f,allocflat,bit,0.08,6012928,253142
2026-08-30T10:25:46Z,a6e0546f,allocflat,c,0.00,1589248,33512
2026-08-30T10:25:46Z,a6e0546f,allocflat,go,0.01,12107776,2430290
2026-08-30T10:25:46Z,a6e0546f,strings,bit,0.86,137330688,254148
2026-08-30T10:25:46Z,a6e0546f,strings,c,0.02,32161792,33640
2026-08-30T10:25:46Z,a6e0546f,strings,go,0.05,72237056,2429890
2026-08-30T10:25:46Z,a6e0546f,map,bit,0.30,65650688,273056
2026-08-30T10:25:46Z,a6e0546f,map,c,0.04,202850304,33544
2026-08-30T10:25:46Z,a6e0546f,map,go,0.08,43515904,2430258
2026-08-30T10:25:46Z,a6e0546f,sort,bit,0.33,46645248,271713
2026-08-30T10:25:46Z,a6e0546f,sort,c,0.06,11567104,33656
2026-08-30T10:25:46Z,a6e0546f,sort,go,0.08,15466496,2448338
2026-08-30T10:25:46Z,a6e0546f,matrix,bit,2.08,20971520,252867
2026-08-30T10:25:46Z,a6e0546f,matrix,c,0.09,7815168,33560
2026-08-30T10:25:46Z,a6e0546f,matrix,go,0.22,11419648,2429874
2026-08-30T10:25:46Z,a6e0546f,json,bit,1.30,436469760,347073
2026-08-30T10:25:46Z,a6e0546f,json,c,0.05,131219456,34056
2026-08-30T10:25:46Z,a6e0546f,json,go,0.07,61915136,3766770
2026-08-31T14:16:28Z,6f6a730e,fib,bit,0.24,1949696,252656,7,1057528701,6790642763
2026-08-31T14:16:28Z,6f6a730e,fib,c,0.14,1458176,33448,,632888894,3146617067
2026-08-31T14:16:28Z,6f6a730e,fib,go,0.22,4325376,2429906,,953514535,5136613536
2026-08-31T14:16:28Z,6f6a730e,mandelbrot,bit,0.50,1933312,252743,7,2157176804,8527184795
2026-08-31T14:16:28Z,6f6a730e,mandelbrot,c,0.36,1458176,33440,,1604836518,2698697921
2026-08-31T14:16:28Z,6f6a730e,mandelbrot,go,0.37,4292608,2429922,,1637187494,2505947805
2026-08-31T14:16:28Z,6f6a730e,collatz,bit,0.27,2064384,252740,7,1204255363,5400412167
2026-08-31T14:16:28Z,6f6a730e,collatz,c,0.09,1458176,33432,,410935671,930463262
2026-08-31T14:16:28Z,6f6a730e,collatz,go,0.14,4325376,2429874,,625785411,935060004
2026-08-31T14:16:28Z,6f6a730e,alloc,bit,0.81,6225920,253554,10006007,3495268398,24974094505
2026-08-31T14:16:28Z,6f6a730e,alloc,c,0.16,1720320,33512,10004000,683815627,4289394727
2026-08-31T14:16:28Z,6f6a730e,alloc,go,0.08,10928128,2446850,10002310,391590203,2154892332
2026-08-31T14:16:28Z,6f6a730e,allocflat,bit,0.08,6012928,253142,4007,345809215,2901150573
2026-08-31T14:16:28Z,6f6a730e,allocflat,c,0.00,1589248,33512,2000,17440447,59332298
2026-08-31T14:16:28Z,6f6a730e,allocflat,go,0.01,11501568,2430290,2291,115820179,400511354
2026-08-31T14:16:28Z,6f6a730e,strings,bit,0.85,137330688,254148,7125044,3679527858,24356343087
2026-08-31T14:16:28Z,6f6a730e,strings,c,0.02,32161792,33640,,108639837,643290855
2026-08-31T14:16:28Z,6f6a730e,strings,go,0.05,72204288,2429890,,382009423,1730540883
2026-08-31T14:16:28Z,6f6a730e,map,bit,0.17,65650688,273056,74,758659732,2712317959
2026-08-31T14:16:28Z,6f6a730e,map,c,0.04,202850304,33544,,170339859,228932575
2026-08-31T14:16:28Z,6f6a730e,map,go,0.08,43515904,2430258,,371140646,693016882
2026-08-31T14:16:28Z,6f6a730e,sort,bit,0.24,35471360,271681,1250035,1030259072,7151731662
2026-08-31T14:16:28Z,6f6a730e,sort,c,0.06,11567104,33656,,285665152,508619145
2026-08-31T14:16:28Z,6f6a730e,sort,go,0.08,15466496,2448338,,357208493,942723739
2026-08-31T14:16:28Z,6f6a730e,matrix,bit,2.08,20971520,252883,52,8971760597,75278356240
2026-08-31T14:16:28Z,6f6a730e,matrix,c,0.09,7815168,33560,,398188550,1656131030
2026-08-31T14:16:28Z,6f6a730e,matrix,go,0.22,11452416,2429874,,950313499,7323381329
2026-08-31T14:16:28Z,6f6a730e,json,bit,1.37,339853312,347025,7350067,5900147769,35891031230
2026-08-31T14:16:28Z,6f6a730e,json,c,0.05,131252224,34056,,230783346,1371568745
2026-08-31T14:16:28Z,6f6a730e,json,go,0.07,58966016,3766770,,336997198,2124443454
2026-09-02T23:14:20Z,0282a1c9,fib,bit,0.24,1966080,255040,6,1065111813,6790305523
2026-09-02T23:14:20Z,0282a1c9,fib,c,0.14,1474560,33448,,631456901,3146584881
2026-09-02T23:14:20Z,0282a1c9,fib,go,0.22,4292608,2429906,,939696766,5136494541
2026-09-02T23:14:20Z,0282a1c9,mandelbrot,bit,0.50,1949696,255127,6,2153132789,8527746278
2026-09-02T23:14:20Z,0282a1c9,mandelbrot,c,0.37,1458176,33440,,1606381903,2698838804
2026-09-02T23:14:20Z,0282a1c9,mandelbrot,go,0.37,4325376,2429922,,1638642909,2506127818
2026-09-02T23:14:20Z,0282a1c9,collatz,bit,0.27,2080768,255124,6,1178462867,5400187977
2026-09-02T23:14:20Z,0282a1c9,collatz,c,0.09,1474560,33432,,411874170,930563060
2026-09-02T23:14:20Z,0282a1c9,collatz,go,0.14,4308992,2429874,,627141530,935323008
2026-09-02T23:14:20Z,0282a1c9,alloc,bit,0.48,6193152,255954,10006006,2053639996,13984192345
2026-09-02T23:14:20Z,0282a1c9,alloc,c,0.15,1720320,33512,10004000,643115724,4287556061
2026-09-02T23:14:20Z,0282a1c9,alloc,go,0.08,11124736,2446850,10002302,394011914,2157799959
2026-09-02T23:14:20Z,0282a1c9,allocflat,bit,0.07,5996544,255542,4006,334753231,2750306055
2026-09-02T23:14:20Z,0282a1c9,allocflat,c,0.00,1589248,33512,2000,17463632,59329953
2026-09-02T23:14:20Z,0282a1c9,allocflat,go,0.01,11960320,2430290,2300,117875522,401117602
2026-09-02T23:14:20Z,0282a1c9,strings,bit,0.56,137166848,272980,7125035,2419208626,15858269353
2026-09-02T23:14:20Z,0282a1c9,strings,c,0.02,32161792,33640,,108543421,643248875
2026-09-02T23:14:20Z,0282a1c9,strings,go,0.05,72237056,2429890,,372909476,1714943433
2026-09-02T23:14:20Z,0282a1c9,map,bit,0.14,38092800,292112,14,612292956,1953723957
2026-09-02T23:14:20Z,0282a1c9,map,c,0.04,202850304,33544,,167917800,228924019
2026-09-02T23:14:20Z,0282a1c9,map,go,0.08,43548672,2430258,,365502741,693139890
2026-09-02T23:14:20Z,0282a1c9,sort,bit,0.20,32620544,290721,600026,878645025,5685919396
2026-09-02T23:14:20Z,0282a1c9,sort,c,0.06,11567104,33656,,283955848,508646184
2026-09-02T23:14:20Z,0282a1c9,sort,go,0.08,15482880,2448338,,357299174,942708737
2026-09-02T23:14:20Z,0282a1c9,matrix,bit,1.56,8552448,255379,16,6731919609,51908870170
2026-09-02T23:14:20Z,0282a1c9,matrix,c,0.09,7815168,33560,3,398376297,1656064079
2026-09-02T23:14:20Z,0282a1c9,matrix,go,0.22,11485184,2430226,285,952136058,7323308487
2026-09-02T23:14:20Z,0282a1c9,json,bit,0.89,301694976,382385,6000056,3837404328,25624988665
2026-09-02T23:14:20Z,0282a1c9,json,c,0.05,131235840,34056,,231374403,1371386186
